study_id	analysis_id	platform	ion_mode	evidence_family	feature_id	asinh_scale_multiplier	primary_scale	effect	p	interpretation	q_evidence_family	direction
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__262	0.001	FALSE	6.23774999935887e-06	0.0263894759693176	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0776098542150707	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__93	0.001	FALSE	0.000101883496316007	0.0265952771453513	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0776098542150707	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__185	0.001	FALSE	0.000184098671035543	0.0261177557141601	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0776098542150707	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__42	0.001	FALSE	8.7138185235579e-05	0.0280485507885686	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0811133766047794	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__14	0.001	FALSE	-0.00439184234971841	0.0290500485643962	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0832595141890284	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__150	0.001	FALSE	5.07318103267071e-05	0.030836766383444	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0875982478680134	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__185	0.001	FALSE	9.05333088826131e-05	0.0314355764370373	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0883624352531296	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__199	0.001	FALSE	3.23658747968573e-05	0.0316563241561056	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0883624352531296	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__19	0.001	FALSE	-0.000255520240718823	0.0320733265217174	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0887546363230283	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__98	0.001	FALSE	-6.94675606838515e-05	0.0340375848310534	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.093385168639044	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__219	0.001	FALSE	9.06718748518516e-06	0.0355592779083334	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.0967332899031782	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__149	0.001	FALSE	-0.000148340625368369	0.0445495302641682	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.120171421973092	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__254	0.001	FALSE	-1.1427812493295e-05	0.0481467552514792	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.128792570297707	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__2	0.001	FALSE	-0.0394751885498356	0.0503047177094184	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.131638308712184	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__85	0.001	FALSE	-0.000140080367874942	0.050440847263547	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.131638308712184	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__99	0.001	FALSE	0.000975709123189619	0.0499182881933903	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.131638308712184	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__181	0.001	FALSE	0.000139175849235234	0.0545864689118939	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.140647121246297	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__78	0.001	FALSE	3.43066249453061e-05	0.0547691282111749	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.140647121246297	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__79	0.001	FALSE	-1.91779375040236e-05	0.055873504595264	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.142344404564125	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__84	0.001	FALSE	0.00254862980107171	0.0598191177730685	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.151196352796496	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__169	0.001	FALSE	0.00237776213248835	0.0633497466518411	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.15886928652532	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__232	0.001	FALSE	1.33321874796705e-05	0.0649437450616163	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.16131071883217	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__192	0.001	FALSE	-0.000775407181462969	0.0653283284990095	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.16131071883217	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__68	0.001	FALSE	2.96798748227115e-05	0.0718530087595117	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.174733453119722	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__97	0.001	FALSE	0.000243113789138731	0.0714679634842313	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.174733453119722	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__237	0.001	FALSE	3.10087499986138e-06	0.07527803871297	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.181686093435063	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__27	0.001	FALSE	-0.00305113782845418	0.0784447784686815	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.186524251025532	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__169	0.001	FALSE	0.000118144172548227	0.0779522697826134	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.186524251025532	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__242	0.001	FALSE	-0.000294445868157548	0.0798337750445839	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.18843118962729	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__18	0.001	FALSE	6.95673064907557e-05	0.080714359481622	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.189119046668618	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__171	0.001	FALSE	2.95784999720031e-05	0.0883206230088171	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.205441449172683	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__201	0.001	FALSE	3.57718749974718e-06	0.0965198570598026	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.222898374936666	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__122	0.001	FALSE	9.2668490530564e-05	0.0974396360855739	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.223415165596209	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__179	0.001	FALSE	-2.78325624792649e-05	0.0983035610094558	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.223797468681102	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__198	0.001	FALSE	-6.03149999703799e-06	0.110144413994627	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.248988428818841	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__112	0.001	FALSE	-0.00052376748752035	0.111587995024069	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.250487737082001	lower_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__75	0.001	FALSE	5.99204349971648e-05	0.122090141991911	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.272159274856968	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__194	0.001	FALSE	-0.000157079058446048	0.126684171483614	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.280452545146483	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__206	0.001	FALSE	-1.11208124877246e-05	0.128890504816277	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.283382548260445	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__32	0.001	FALSE	3.61063121645129e-05	0.131033888979751	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.286135226955782	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__210	0.001	FALSE	8.65749999417877e-06	0.132065739244922	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.286439880389324	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__21	0.001	FALSE	6.12583730920528e-05	0.151506912957786	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.326400799056706	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__174	0.001	FALSE	0.00241063282965107	0.154124544893586	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.329826526072273	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__13	0.001	FALSE	0.000243709617581397	0.156951174238142	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.333651171724791	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__116	0.001	FALSE	3.65643749971771e-06	0.159078360377793	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.33594837948205	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__178	0.001	FALSE	0.00264824264417816	0.160274735466417	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.336262680292287	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__77	0.001	FALSE	1.94709999267752e-05	0.164479175842103	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.342842957437111	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__96	0.001	FALSE	2.96988740466189e-05	0.166444598793748	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.344701394921245	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__267	0.001	FALSE	0.000495400601087475	0.171834030005026	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.353581561741112	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__58	0.001	FALSE	3.32706874080428e-05	0.179455527133326	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.366912256113361	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__22	0.001	FALSE	0.000318333307294965	0.184610937501845	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.373447896284159	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__48	0.001	FALSE	-3.2880123060571e-05	0.184978864514583	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.373447896284159	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__145	0.001	FALSE	0.000106582074460204	0.188247692418066	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.375420569891641	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__180	0.001	FALSE	9.9475414026245e-05	0.188862455926679	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.375420569891641	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__4	0.001	FALSE	0.0723166654039825	0.189464586674286	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.375420569891641	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__205	0.001	FALSE	3.27568749989824e-06	0.1907563295702	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.375661237987941	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__103	0.001	FALSE	2.20831874500763e-05	0.197522666847213	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.386614488158264	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__197	0.001	FALSE	4.91937390398545e-05	0.203086601747818	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.395095752491209	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__123	0.001	FALSE	4.41391110908045e-05	0.207215507922713	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.400699867730065	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__268	0.001	FALSE	5.61533694525538e-05	0.210968182235834	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.40551369160301	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__56	0.001	FALSE	0.00111291087045962	0.213254025501721	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.407467513012216	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__159	0.001	FALSE	3.03606249946184e-06	0.215548736178149	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.409415055107608	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__123	0.001	FALSE	2.31431249992903e-06	0.22018697848518	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.41576482408084	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__266	0.001	FALSE	0.000519790763371202	0.223559268123056	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.41966388928363	higher_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__72	0.001	FALSE	2.91568121145898e-05	0.227480525336708	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.422218949929348	higher_in_early_ESCC
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	AN004963__221	0.001	FALSE	-0.00420781390907879	0.227551022859119	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.422218949929348	lower_in_early_ESCC
ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	AN004962__25	0.001	FALSE	-0.00061722900149725	0.235382605409853	scale sensitivity; rank-based Wilcoxon is invariant and used for upgrade	0.434240323773349	lower_in_early_ESCC
