gene_id	gene_name	gene_type	chromosome	start	end	nonmissing_patients	median_copy_number	median_relative_log2	relative_log2_iqr	gain_frequency	loss_frequency	amplification_frequency	homozygous_deletion_frequency	dominant_cnv_event	recurrent_cnv_class	expressed_filter	cnv_coverage_filter	cnv_variation_filter	test_eligible	n_patients	spearman_rho_relative_cnv	p_relative_cnv	q_relative_cnv	spearman_rho_absolute_cnv	p_absolute_cnv	q_absolute_cnv	direction_stable_between_cnv_scales	discordance_code	dosage_evidence	mutation_symbol	nonsynonymous_variants	mutated_patients	likely_lof_variants	likely_lof_patients	hotspot_variants	max_observed_aa_position	oncodrive_cluster_score	oncodrive_fraction_in_clusters	oncodrive_p	oncodrive_fdr	mutation_frequency_96	recurrent_mutation	gene_span_bp	long_gene_passenger_flag	large_protein_mutability_flag	oncodrive_support_only	high_confidence_mutation_pattern	recurrent_high_level_cnv	recurrent_broad_cnv	strong_dosage	conditional_dosage	precise_reverse_dosage	multi_event_convergence	multi_event_convergence_status	evidence_unit_count	candidate_model_eligible	decision	primary_candidate_route
ENSG00000101191.17	DIDO1	protein_coding	chr20	62877738	62937952	96	3	0	0.362570079384708	0.34375	0.0520833333333333	0.0416666666666667	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.247931563725607	0.0154141658991777	0.0277122840846855	0.224782310299188	0.0285234476221949	0.0592812787192192	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	DIDO1	6	6	1	1	0	2189					0.0625	TRUE	60215	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000125414.19	MYH2	protein_coding	chr17	10521148	10549700	96	2	0	0.116285744325485	0.1875	0.229166666666667	0.0208333333333333	0	amplification	recurrent_loss	FALSE	TRUE	TRUE	FALSE									not_comparable		MYH2	6	6	2	2	0	1770					0.0625	TRUE	28553	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000055609.19	KMT2C	protein_coding	chr7	152134922	152436003	96	2	0	0.502743544584855	0.21875	0.333333333333333	0.0208333333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.488418376136253	5.1338687617062e-07	2.71962087034077e-06	0.412842528454413	3.21526037710577e-05	0.000234985302854631	TRUE	support	strong_positive_dosage	KMT2C	6	6	1	1	0	3628					0.0625	TRUE	301082	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000124721.18	DNAH8	protein_coding	chr6	38715311	39030792	96	3	0	0	0.166666666666667	0.166666666666667	0.0104166666666667	0	amplification	not_recurrent	TRUE	TRUE	FALSE	FALSE									not_comparable		DNAH8	6	6	1	1	0	4171					0.0625	TRUE	315482	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000168702.18	LRP1B	protein_coding	chr2	140231423	142131016	96	2	0	0	0.177083333333333	0.166666666666667	0.0104166666666667	0	amplification	not_recurrent	TRUE	TRUE	FALSE	FALSE									not_comparable		LRP1B	6	6	0	0	0	4212					0.0625	TRUE	1899594	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000163625.16	WDFY3	protein_coding	chr4	84669597	84966690	96	2	0	0.485426827170242	0.104166666666667	0.40625	0.0104166666666667	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.499419729988608	2.57749098223913e-07	1.4750785485901e-06	0.396078257944839	7.09262915124491e-05	0.000445232800114129	TRUE	support	strong_positive_dosage	WDFY3	6	6	1	1	0	3525					0.0625	TRUE	297094	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000150893.11	FREM2	protein_coding	chr13	38687077	38887131	96	2	0	0.485426827170242	0.0625	0.385416666666667	0.0104166666666667	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.178425087107462	0.0836372079204157	0.124464570622707	0.328690906277146	0.00114543228583519	0.00428506556016575	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	FREM2	6	6	0	0	0	2611					0.0625	TRUE	200055	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000137766.17	UNC13C	protein_coding	chr15	53978201	54633414	96	2	0	0	0.125	0.197916666666667	0	0	none	not_recurrent	TRUE	TRUE	FALSE	FALSE									not_comparable		UNC13C	8	6	1	1	0	2023					0.0625	TRUE	655214	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000198707.17	CEP290	protein_coding	chr12	88049016	88142099	96	3	0	0.124326806542587	0.21875	0.114583333333333	0	0	none	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.338637333984924	0.000788821917648993	0.00188609343130176	0.272870252882119	0.00746457648060282	0.0197632064565772	TRUE	support	strong_positive_dosage	CEP290	6	6	0	0	0	1708					0.0625	TRUE	93084	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000084674.15	APOB	protein_coding	chr2	21001429	21044073	96	3	0	0.362570079384708	0.3125	0.0208333333333333	0	0	none	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.119575300682203	0.248420796394956	0.318971955606199	0.0631360983348765	0.543296933398391	0.64070036352598	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	APOB	8	6	1	1	0	3982					0.0625	TRUE	42645	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000117983.17	MUC5B	protein_coding	chr11	1223066	1262172	96	2	0	0.485426827170242	0.0416666666666667	0.375	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.0741235329581119	0.475297950279	0.549474923357491	-0.0713170851649371	0.492217512320101	0.595469091981639	FALSE	same_direction_nonsignificant	no_strong_dosage_evidence	MUC5B	7	6	0	0	0	5693					0.0625	TRUE	39107	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000204963.6	PCDHA7	protein_coding	chr5	140834248	141012347	96	2	0	0.485426827170242	0.0520833333333333	0.40625	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.0702033359400043	0.49901911705501	0.572316361498369	0.137187656554868	0.184933736383393	0.274211346289511	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	PCDHA7	6	6	0	0	0	519					0.0625	TRUE	178100	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000164199.18	ADGRV1	protein_coding	chr5	90529344	91164437	96	2	-0.485426827170242	0.485426827170242	0.0416666666666667	0.541666666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	-0.0254163159524257	0.806853195151563	0.844362670033845	0.046757665873939	0.652746188586789	0.737538058059307	FALSE	same_direction_nonsignificant	no_strong_dosage_evidence	ADGRV1	6	6	0	0	0	5161					0.0625	TRUE	635094	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000004399.13	PLXND1	protein_coding	chr3	129555214	129606676	96	3.5	0.362570079384708	0.652076696579693	0.572916666666667	0.0625	0.197916666666667	0	amplification	recurrent_amplification	TRUE	TRUE	TRUE	TRUE	95	0.220714860539415	0.0316054375382037	0.0527117515596396	0.174199721761813	0.0913446695327737	0.154787960851769	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	PLXND1	5	5	1	1	0	1680					0.0520833333333333	TRUE	51463	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000145087.13	STXBP5L	protein_coding	chr3	120908072	121424761	96	3	0.362570079384708	0.652076696579693	0.53125	0.0833333333333333	0.1875	0	amplification	recurrent_amplification	TRUE	TRUE	TRUE	TRUE	95	0.284265558364916	0.0052409184004333	0.0104719280217891	0.283281523973244	0.00540651472967242	0.0152774999558168	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	STXBP5L	5	5	0	0	0	912					0.0520833333333333	TRUE	516690	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000189056.14	RELN	protein_coding	chr7	103471784	103989658	96	3	0.26525735834939	0.485426827170242	0.479166666666667	0.09375	0.166666666666667	0	amplification	recurrent_amplification	TRUE	TRUE	TRUE	TRUE	95	0.134979434518089	0.19217299523998	0.256486837048351	0.214861123890836	0.0365306622432716	0.0729233210403227	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	RELN	5	5	1	1	0	3119					0.0520833333333333	TRUE	517875	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000162849.16	KIF26B	protein_coding	chr1	245154985	245709432	96	3	0.179386743426719	0.485426827170242	0.5	0.0520833333333333	0.09375	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.110766254752591	0.285242721522684	0.358802637805066	0.142249501840978	0.16909235707047	0.255422558898795	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	KIF26B	6	5	0	0	0	2093					0.0520833333333333	TRUE	554448	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000171456.20	ASXL1	protein_coding	chr20	32358330	32439319	96	3	0.144753308597493	0.485426827170242	0.479166666666667	0	0.0833333333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.382903573574837	0.000128296858502406	0.000369115417315678	0.292928047340346	0.00396681013122109	0.0118416105412721	TRUE	support	strong_positive_dosage	ASXL1	6	5	2	2	1	1293					0.0520833333333333	TRUE	80990	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000143341.12	HMCN1	protein_coding	chr1	185734391	186190949	96	3	0	0.383792303781337	0.40625	0.0416666666666667	0.0833333333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.176690980600635	0.0867352304202299	0.128486881461203	0.210322599626338	0.0407783718821694	0.0798178047145205	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	HMCN1	5	5	1	1	0	5110					0.0520833333333333	TRUE	456559	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000165379.13	LRFN5	protein_coding	chr14	41607570	41904549	96	3	0	0.362570079384708	0.333333333333333	0.135416666666667	0.0729166666666667	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.192703578501554	0.0613514180900149	0.094954684429774	0.227534700592348	0.0265856356198893	0.0559207496995644	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	LRFN5	5	5	1	1	0	445					0.0520833333333333	TRUE	296980	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000120332.16	TNN	protein_coding	chr1	175067833	175148075	96	3	0	0.362570079384708	0.40625	0.0416666666666667	0.0729166666666667	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	-0.0350033076378443	0.736300261767227	0.784619773105787	0.0780690892880703	0.452051758290498	0.557568605197441	FALSE	same_direction_nonsignificant	no_strong_dosage_evidence	TNN	5	5	1	1	0	1013					0.0520833333333333	TRUE	80243	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000171817.17	ZNF540	protein_coding	chr19	37551406	37614179	96	3	0	0	0.1875	0.15625	0.0625	0	amplification	not_recurrent	TRUE	TRUE	FALSE	FALSE									not_comparable		ZNF540	5	5	0	0	0	623					0.0520833333333333	TRUE	62774	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000124203.6	ZNF831	protein_coding	chr20	59123381	59259113	96	3	0	0.362570079384708	0.416666666666667	0.0208333333333333	0.0625	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.0557113905211916	0.591795629261323	0.658809003712438	0.104279872373928	0.314567486251969	0.417513852501043	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	ZNF831	5	5	0	0	0	1651					0.0520833333333333	TRUE	135733	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000187240.16	DYNC2H1	protein_coding	chr11	103109410	103479863	96	2	0	0.485426827170242	0.104166666666667	0.40625	0.0520833333333333	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.408076639465478	4.04358622394046e-05	0.00013088504464526	0.506229069613685	1.66209270950953e-07	3.07483664844703e-06	TRUE	support	strong_positive_dosage	DYNC2H1	5	5	0	0	0	3682					0.0520833333333333	TRUE	370454	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000140937.14	CDH11	protein_coding	chr16	64943753	65126112	96	3	0	0.362570079384708	0.333333333333333	0.114583333333333	0.0520833333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.123298377648566	0.233888004853235	0.303072205737073	0.216816204037521	0.0348186639101943	0.0699905366475011	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	CDH11	6	5	0	0	0	795					0.0520833333333333	TRUE	182360	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000144285.22	SCN1A	protein_coding	chr2	165984641	166149214	96	3	0	0.362570079384708	0.28125	0.104166666666667	0.0416666666666667	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.117621904332456	0.256289270452418	0.327548173725442	0.286673230292893	0.00485460451432654	0.0140082126167666	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	SCN1A	5	5	1	1	0	1971					0.0520833333333333	TRUE	164574	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000182263.14	FIGN	protein_coding	chr2	163593396	163736012	96	3	0	0.362570079384708	0.28125	0.09375	0.0416666666666667	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	-0.00817147070574045	0.937356692853339	0.950776419960493	-0.0135347491896777	0.896424043077079	0.926524019095641	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	FIGN	5	5	1	1	0	684					0.0520833333333333	TRUE	142617	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000260314.3	MRC1	protein_coding	chr10	17809348	17911164	96	2	0	0.362570079384708	0.1875	0.28125	0.0416666666666667	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	-0.0939229730433423	0.365289319540752	0.442168478611799	-0.211484712065176	0.039653320514296	0.0780027005990851	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	MRC1	5	5	1	1	0	1217					0.0520833333333333	TRUE	101817	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000145246.14	ATP10D	protein_coding	chr4	47485275	47593486	96	2	0	0.485426827170242	0.1875	0.375	0.03125	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.227777157711811	0.0264204280695064	0.0448546009072931	0.00927908394217666	0.92888645112151	0.950241023886665	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	ATP10D	5	5	1	1	0	1258					0.0520833333333333	TRUE	108212	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000082438.17	COBLL1	protein_coding	chr2	164653624	164843679	96	3	0	0.362570079384708	0.28125	0.09375	0.03125	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.100965515507145	0.330278485989973	0.405714041003955	-0.00181321662825135	0.986086315933847	0.990400536252211	FALSE	same_direction_nonsignificant	no_strong_dosage_evidence	COBLL1	5	5	1	1	0	1126					0.0520833333333333	TRUE	190056	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000130226.17	DPP6	protein_coding	chr7	153887097	154894285	96	2	0	0.597629004290031	0.229166666666667	0.322916666666667	0.03125	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	-0.0543235685012519	0.601073357288427	0.667321396930038	-0.0145682707006729	0.888563909693592	0.920650939765861	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	DPP6	5	5	0	0	0	829					0.0520833333333333	TRUE	1007189	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000100815.12	TRIP11	protein_coding	chr14	91965991	92040896	96	3	0	0.362570079384708	0.270833333333333	0.208333333333333	0.0208333333333333	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.585973307661747	4.42466107128054e-10	5.55030185024528e-09	0.401906840823969	5.41279985908266e-05	0.000358460197456325	TRUE	support	strong_positive_dosage	TRIP11	5	5	0	0	0	1296					0.0520833333333333	TRUE	74906	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000150275.19	PCDH15	protein_coding	chr10	53802771	55627942	96	2	0	0.0723766542987462	0.125	0.229166666666667	0.0208333333333333	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.159116766176531	0.123517053486729	0.174534069339131	0.11918528871989	0.249978366777841	0.348759697192143	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	PCDH15	5	5	0	0	0	1723					0.0520833333333333	TRUE	1825172	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000006788.14	MYH13	protein_coding	chr17	10300865	10373130	96	2	0	0.116285744325485	0.1875	0.229166666666667	0.0208333333333333	0	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.0675103795711449	0.515665672183829	0.588258707802044	0.0394120201557046	0.70453720198095	0.782325610325051	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	MYH13	5	5	0	0	0	1920					0.0520833333333333	TRUE	72266	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000118058.23	KMT2A	protein_coding	chr11	118436490	118526832	96	2	-0.0292727266844923	0.485426827170242	0.0520833333333333	0.479166666666667	0.0104166666666667	0.0104166666666667	amplification	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.55885660647795	3.96393349638071e-09	3.74315745354431e-08	0.464561087616383	2.11160144968218e-06	2.55527954054097e-05	TRUE	support	strong_positive_dosage	KMT2A	6	5	1	1	0	3932					0.0520833333333333	TRUE	90343	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000158486.13	DNAH3	protein_coding	chr16	20933111	21159441	96	3	0	0	0.229166666666667	0.15625	0.0104166666666667	0	amplification	recurrent_gain	TRUE	TRUE	FALSE	FALSE									not_comparable		DNAH3	5	5	1	1	0	3616					0.0520833333333333	TRUE	226331	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000139970.17	RTN1	protein_coding	chr14	59595976	59870776	96	3	0	0.362570079384708	0.322916666666667	0.145833333333333	0.0104166666666667	0	amplification	recurrent_gain	TRUE	TRUE	TRUE	TRUE	95	0.208538246663602	0.0425575386621924	0.0687097015040006	0.248434539465865	0.0152002090589262	0.0353899488315223	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	RTN1	5	5	1	1	0	731					0.0520833333333333	TRUE	274801	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000138182.15	KIF20B	protein_coding	chr10	89701590	89774939	96	2	0	0.485426827170242	0.0729166666666667	0.3125	0	0.0104166666666667	homozygous_deletion	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.29572030457914	0.00361961641005947	0.00748231056436416	0.260002359788769	0.0109414175000536	0.0270552924566028	TRUE	same_direction_nonsignificant	no_strong_dosage_evidence	KIF20B	5	5	1	1	0	1720					0.0520833333333333	TRUE	73350	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000067798.16	NAV3	protein_coding	chr12	77324641	78213010	96	2	0	0	0.166666666666667	0.177083333333333	0	0	none	not_recurrent	TRUE	TRUE	FALSE	FALSE									not_comparable		NAV3	5	5	1	1	0	1843					0.0520833333333333	TRUE	888370	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000114948.13	ADAM23	protein_coding	chr2	206443532	206621127	96	3	0	0	0.166666666666667	0.229166666666667	0	0	none	recurrent_loss	TRUE	TRUE	FALSE	FALSE									not_comparable		ADAM23	5	5	3	3	0	781					0.0520833333333333	TRUE	177596	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000168477.19	TNXB	protein_coding	chr6	32041153	32115334	96	2.5	0	0	0.15625	0.197916666666667	0	0	none	not_recurrent	TRUE	TRUE	FALSE	FALSE									not_comparable		TNXB	5	5	0	0	0	3743					0.0520833333333333	TRUE	74182	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000188994.13	ZNF292	protein_coding	chr6	87152833	87265943	96	2	0	0	0.114583333333333	0.21875	0	0	none	recurrent_loss	TRUE	TRUE	FALSE	FALSE									not_comparable		ZNF292	5	5	0	0	0	2624					0.0520833333333333	TRUE	113111	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
ENSG00000197386.12	HTT	protein_coding	chr4	3041422	3243960	96	2	-0.485426827170242	0.736965594166206	0.0729166666666667	0.541666666666667	0	0	none	recurrent_loss	TRUE	TRUE	TRUE	TRUE	95	0.638011829919694	3.55063947522628e-12	8.1722703856297e-11	0.494785191191983	3.45571829619906e-07	5.72881299769889e-06	TRUE	support	strong_positive_dosage	HTT	5	5	1	1	0	1960					0.0520833333333333	TRUE	202539	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	not_met	1	TRUE	conditional_candidate	recurrent_mutation_conditional
