factor	model_variant	term	gene_id	coefficient	source_weight	selected_nonzero	feature_count	training_n	lambda_1se	alpha	preprocessing	model_role	rna_squared_weight_mass_fraction	orientation_rule	external_outcomes_seen_during_definition
Factor1	ridge314_primary	ENSG00000073910	ENSG00000073910	0.00445597320459606		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000076662	ENSG00000076662	-0.0052147579675502		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000078098	ENSG00000078098	0.00163887222388613		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000078589	ENSG00000078589	-0.00378236854890597		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000079150	ENSG00000079150	0.00121823031524745		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000079263	ENSG00000079263	-0.00699334435489097		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000080573	ENSG00000080573	-0.00216802910247797		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000081237	ENSG00000081237	-0.00568466323666652		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000083444	ENSG00000083444	-0.0120021223476266		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000087116	ENSG00000087116	0.00402806691127745		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000087303	ENSG00000087303	0.00517128320463623		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000088726	ENSG00000088726	-0.0116601735743703		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000088836	ENSG00000088836	0.017255994690867		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000091136	ENSG00000091136	-0.00199671882312641		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000092820	ENSG00000092820	-0.0128328839397063		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000095585	ENSG00000095585	-0.0069086146824137		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000099958	ENSG00000099958	0.00344906297819728		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000099992	ENSG00000099992	0.00112662296716243		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000100079	ENSG00000100079	-0.00292591952661768		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000100097	ENSG00000100097	-0.00762638056048624		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000100196	ENSG00000100196	0.0130322854940642		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000100351	ENSG00000100351	0.0050212077840025		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000101082	ENSG00000101082	-0.00133043848573405		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000101333	ENSG00000101333	0.0110250112811644		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000101825	ENSG00000101825	0.00199120857900401		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000105122	ENSG00000105122	-0.00483536922862656		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000105355	ENSG00000105355	-0.0157863982037457		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000105369	ENSG00000105369	-0.000150652051218103		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000105374	ENSG00000105374	2.20928736216523e-05		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000105472	ENSG00000105472	0.00787975737175491		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000105974	ENSG00000105974	-0.00378773789189161		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000106263	ENSG00000106263	-0.00141197068574906		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000106333	ENSG00000106333	0.00469919898886951		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000106397	ENSG00000106397	-0.00470681128521811		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000106624	ENSG00000106624	0.00237814938447414		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000106948	ENSG00000106948	-0.00252392269894419		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000107317	ENSG00000107317	-0.00673620299285208		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000107819	ENSG00000107819	-0.00812776430173967		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000108405	ENSG00000108405	-0.00742907394877856		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000108602	ENSG00000108602	0.0222907758872721		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000110047	ENSG00000110047	-0.0151868168653937		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor1	ridge314_primary	ENSG00000110448	ENSG00000110448	-0.00110324323763321		TRUE	314	78	11.1082939139781	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
