study_id	analysis_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	feature_id	metabolite_name	normalized_name_key	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	missing_fraction_all	zero_count_all	negative_count_all	censoring_sensitive	all_na	all_zero	zero_variance	primary_test	exclusion_reason	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	absolute_concentration_claim_allowed
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__133	Aminohippuric acid	aminohippuricacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__134	2-dehydro-D-gluconic acid	2dehydrodgluconicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__135	D-Glucuronic Acid	dglucuronicacid	16	16	27	0.9375	0.75	0	5	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__136	Salicyluric acid	salicyluricacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__137	4-Hydroxyhippuric acid	4hydroxyhippuricacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__138	1,3-Dimethyluric-Acid	13dimethyluricacid	16	16	3	0.125	0.0625	0	29	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__139	Gluconic acid	gluconicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__14	Fumaric acid	fumaricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__140	Vanillylmandelic acid	vanillylmandelicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__141	Sebacic acid	sebacicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__142	o-Methoxyphenyl sulfate	omethoxyphenylsulfate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__143	Cinnamoylglycine	cinnamoylglycine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__144	Xanthurenic acid	xanthurenicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__145	Pyrogallol-1-O-sulphate	pyrogallol1osulphate	16	16	13	0.375	0.4375	0	19	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__146	Thioctic acid	thiocticacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__147	2-Methylcitric acid	2methylcitricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__148	Glucaric acid	glucaricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__149	3-Methoxytyrosine	3methoxytyrosine	16	16	17	0.5625	0.5	0	15	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__15	Guanidoacetic acid	guanidoaceticacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__150	N-Acetyl-S-(3-hydroxypropyl)cysteine	nacetyls3hydroxypropylcysteine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__151	Myristic acid	myristicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__152	2'-Deoxyuridine	2deoxyuridine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__153	Dodecanedioic acid	dodecanedioicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__154	Xylulose 5-phosphate	xylulose5phosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__155	Ribose-5-Phosphate	ribose5phosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__156	Dopamine 3-O-sulfate	dopamine3osulfate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__157	Dopamine 4-O-sulfate	dopamine4osulfate	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__158	Thymidine	thymidine	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__159	Uridine	uridine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__16	2-Hydroxy-3-methylbutyric acid	2hydroxy3methylbutyricacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__160	Glucose 1-phosphate	glucose1phosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__161	Fructose-6-phosphate	fructose6phosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__162	Mannose 6-phosphate	mannose6phosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__163	Inosine	inosine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__164	alpha-Linolenic acid	alphalinolenicacid	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__165	p-Cresol glucuronide	pcresolglucuronide	16	14	28	0.875	1	0.0625	2	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__166	N4-Acetylcytidine	n4acetylcytidine	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__167	Hexadecanedioic acid	hexadecanedioicacid	16	16	25	0.875	0.6875	0	7	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__168	N-Acetyl-D-Glucosamine 6-Phosphate	nacetyldglucosamine6phosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__169	Spaglumic acid	spaglumicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__17	2-Hydroxy-2-methylbutyric acid	2hydroxy2methylbutyricacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__170	D-Ribulose 1,5-bisphosphate	dribulose15bisphosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__171	Thymidine-5'-phosphate	thymidine5phosphate	16	16	25	0.9375	0.625	0	7	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__172	Cyclic AMP	cyclicamp	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__173	2'-Deoxyadenosine-5'-monophosphate	2deoxyadenosine5monophosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__174	Sucrose	sucrose	16	16	23	0.8125	0.625	0	9	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__175	Cellobiose	cellobiose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__176	Trehalose	trehalose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__177	Lactose	lactose	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__178	Gentiobiose	gentiobiose	16	16	21	0.75	0.5625	0	11	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__179	Cyclic guanosine monophosphate	cyclicguanosinemonophosphate	16	16	30	0.875	1	0	2	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__18	beta-Hydroxyisovaleric acid	betahydroxyisovalericacid	16	16	25	0.8125	0.75	0	7	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__180	2'-Deoxyguanosine 5'-monophosphate	2deoxyguanosine5monophosphate	16	16	14	0.75	0.125	0	18	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__181	Prostaglandin E2	prostaglandine2	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__182	Prostaglandin D1	prostaglandind1	16	16	0	0	0	0	32	0	TRUE	FALSE	TRUE	TRUE	FALSE	all_zero	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__183	Aldosterone	aldosterone	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__184	Guanosine-5'-monophosphate	guanosine5monophosphate	16	16	31	1	0.9375	0	1	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__185	Xanthylic acid (XMP)	xanthylicacidxmp	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__186	Lithocholic acid	lithocholicacid	16	16	31	0.9375	1	0	1	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__187	2'-Deoxycytidine diphosphate	2deoxycytidinediphosphate	16	16	14	0.3125	0.5625	0	18	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__188	Nutriacholic acid	nutriacholicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__189	Deoxycholic acid	deoxycholicacid	16	16	2	0.0625	0.0625	0	29	1	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__19	Methylmalonic acid	methylmalonicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__190	Thymidine-5'-diphosphate	thymidine5diphosphate	16	16	12	0.5	0.25	0	20	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__191	Cytidine-5'-diphosphate	cytidine5diphosphate	16	16	28	0.8125	0.9375	0	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__192	Uridine-5'-diphosphate	uridine5diphosphate	16	16	31	1	0.9375	0	1	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__193	3-Oxocholic acid	3oxocholicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__194	7-Ketodeoxycholic acid	7ketodeoxycholicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__195	Cholic acid	cholicacid	0	0	0	0	0	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	all_na	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__196	Trehalose-6-phosphate	trehalose6phosphate	16	16	0	0	0	0	14	18	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__197	Adenosine-5'-diphosphate	adenosine5diphosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__198	2'-Deoxyguanosine-5'-diphosphate	2deoxyguanosine5diphosphate	10	9	10	0.5	0.555555555555556	0.40625	6	3	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__199	Inosine diphosphate	inosinediphosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__2	Pyruvic acid?	pyruvicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__20	Succinic acid	succinicacid	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__200	Guanosine-5'-diphosphate	guanosine5diphosphate	16	16	32	1	1	0	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__201	Glycodeoxycholic acid	glycodeoxycholicacid	14	14	2	0.0714285714285714	0.0714285714285714	0.125	26	0	TRUE	FALSE	FALSE	FALSE	FALSE	fewer_than_8_positive_values_across_32	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	AN004963__202	Glycochenodeoxycholic acid	glycochenodeoxycholicacid	16	16	25	0.8125	0.75	0	7	0	TRUE	FALSE	FALSE	FALSE	TRUE	pass	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	no
